date,willow_creek,azotea_tunnel,rio_chama_puente,abiquiu_reach_sideflows,chamita_reach_sideflows,rio_ojo_caliente,lobatos_gauge,rio_pueblo_taos,rio_nambe,rio_jemez,rio_puerco
1989-09-10,0.491,0.08,24.0,6.0,6.0,6.0,45.0,11.0,0.6,37.0,15.0
1989-09-11,0.491,0.08,22.0,5.7,5.7,5.7,43.0,11.0,5.6,27.0,9.0
1989-09-12,0.491,0.08,23.0,6.2,6.2,6.2,44.0,26.0,10.0,31.0,4.0
1989-09-13,0.491,0.51,25.0,6.3,6.3,6.3,46.0,15.0,10.0,44.0,3.0
1989-09-14,0.491,1.3,27.0,6.6,6.6,6.6,43.0,15.0,10.0,27.0,1.0
1989-09-15,0.491,0.54,26.0,6.3,6.3,6.3,46.0,13.0,10.0,31.0,0.1
1989-09-16,0.491,0.14,25.0,6.1,6.1,6.1,51.0,13.0,10.0,29.0,0.05
1989-09-17,0.491,0.11,24.0,6.0,6.0,6.0,49.0,11.0,10.0,35.0,0.02
1989-09-18,0.491,0.08,22.0,6.2,6.2,6.2,43.0,11.0,10.0,38.0,0.0
1989-09-19,0.491,0.55,23.0,14.0,14.0,14.0,31.0,11.0,10.0,41.0,0.0
1989-09-20,0.491,0.99,27.0,11.0,11.0,11.0,32.0,14.0,5.5,88.0,0.0
1989-09-21,0.491,0.84,35.0,6.0,6.0,6.0,36.0,13.0,1.0,45.0,0.0
1989-09-22,0.491,0.84,30.0,6.4,6.4,6.4,36.0,13.0,1.0,38.0,0.0
1989-09-23,0.491,0.84,26.0,6.5,6.5,6.5,49.0,13.0,1.0,36.0,0.0
1989-09-24,0.491,0.99,25.0,6.5,6.5,6.5,83.0,13.0,1.0,32.0,0.0
1989-09-25,0.491,1.1,23.0,6.3,6.3,6.3,56.0,12.0,1.0,33.0,0.0
1989-09-26,0.491,1.2,22.0,6.4,6.4,6.4,45.0,13.0,1.0,38.0,0.0
1989-09-27,0.491,0.44,20.0,6.5,6.5,6.5,40.0,13.0,1.0,38.0,0.0
1989-09-28,0.491,0.56,19.0,6.5,6.5,6.5,38.0,12.0,1.0,29.0,0.0
1989-09-29,0.491,0.56,19.0,6.5,6.5,6.5,40.0,12.0,0.8,28.0,0.0
1989-09-30,0.491,0.56,19.0,6.5,6.5,6.5,46.0,13.0,0.6,24.0,0.0
1989-10-01,27.3487096774194,0.68,18.0,6.5,6.5,6.5,46.0,14.0,0.6,22.0,0.0
1989-10-02,27.3487096774194,0.71,19.0,6.5,6.5,6.5,39.0,14.0,0.6,23.0,0.0
1989-10-03,27.3487096774194,0.7,21.0,6.5,6.5,6.5,35.0,14.0,0.6,23.0,0.0
1989-10-04,27.3487096774194,320.0,65.0,7.8,7.8,7.8,37.0,36.0,0.6,52.0,0.0
1989-10-05,27.3487096774194,212.0,104.0,55.0,55.0,55.0,39.0,69.0,0.6,98.0,1.5
1989-10-06,27.3487096774194,87.0,110.0,16.0,16.0,16.0,42.0,58.0,0.6,85.0,1.3
1989-10-07,27.3487096774194,64.0,112.0,15.0,15.0,15.0,62.0,37.0,0.6,64.0,6.2
1989-10-08,27.3487096774194,28.0,95.0,13.0,13.0,13.0,88.0,30.0,0.6,46.0,70.0
1989-10-09,27.3487096774194,25.0,83.0,13.0,13.0,13.0,71.0,27.0,0.6,38.0,23.0
1989-10-10,27.3487096774194,19.0,77.0,12.0,12.0,12.0,75.0,25.0,6.0,36.0,9.7
1989-10-11,27.3487096774194,16.0,73.0,12.0,12.0,12.0,71.0,25.0,10.0,37.0,4.5
1989-10-12,27.3487096774194,12.0,70.0,11.0,11.0,11.0,66.0,23.0,10.0,35.0,2.9
1989-10-13,27.3487096774194,1.3,68.0,12.0,12.0,12.0,66.0,23.0,10.0,35.0,2.1
1989-10-14,27.3487096774194,0.44,67.0,12.0,12.0,12.0,66.0,23.0,10.0,35.0,1.4
1989-10-15,27.3487096774194,2.3,64.0,12.0,12.0,12.0,69.0,23.0,10.0,37.0,0.1
1989-10-16,27.3487096774194,2.2,65.0,12.0,12.0,12.0,76.0,21.0,9.1,40.0,0.05
1989-10-17,27.3487096774194,4.2,66.0,12.0,12.0,12.0,80.0,22.0,8.2,34.0,0.01
1989-10-18,27.3487096774194,2.0,65.0,12.0,12.0,12.0,83.0,23.0,8.2,36.0,0.0
1989-10-19,27.3487096774194,1.1,62.0,12.0,12.0,12.0,77.0,25.0,8.2,35.0,0.0
1989-10-20,27.3487096774194,0.89,60.0,12.0,12.0,12.0,88.0,25.0,8.2,37.0,0.0
1989-10-21,27.3487096774194,0.65,60.0,12.0,12.0,12.0,91.0,26.0,8.2,34.0,0.0
1989-10-22,27.3487096774194,0.57,62.0,11.0,11.0,11.0,93.0,24.0,8.2,36.0,0.0
1989-10-23,27.3487096774194,0.27,62.0,12.0,12.0,12.0,93.0,24.0,8.2,35.0,0.0
1989-10-24,27.3487096774194,0.0,59.0,12.0,12.0,12.0,93.0,25.0,8.2,35.0,0.0
1989-10-25,27.3487096774194,0.0,50.0,12.0,12.0,12.0,94.0,25.0,8.2,34.0,0.0
1989-10-26,27.3487096774194,0.0,43.0,12.0,12.0,12.0,95.0,25.0,8.2,40.0,0.0
1989-10-27,27.3487096774194,0.0,43.0,12.0,12.0,12.0,85.0,25.0,8.2,33.0,0.0
1989-10-28,27.3487096774194,0.0,45.0,12.0,12.0,12.0,86.0,23.0,8.2,35.0,0.0
1989-10-29,27.3487096774194,0.0,45.0,12.0,12.0,12.0,85.0,23.0,8.2,31.0,0.0
1989-10-30,27.3487096774194,0.0,40.0,12.0,12.0,12.0,78.0,23.0,8.2,28.0,0.0
1989-10-31,27.3487096774194,0.0,38.0,13.0,13.0,13.0,80.0,23.0,8.2,30.0,0.0
1989-11-01,0.4,0.0,41.0,13.0,13.0,13.0,79.0,23.0,8.2,34.0,0.0
1989-11-02,0.4,0.0,38.0,13.0,13.0,13.0,96.0,24.0,8.2,29.0,0.0
1989-11-03,0.4,0.0,39.0,11.0,11.0,11.0,118.0,24.0,8.2,30.0,0.0
1989-11-04,0.4,0.0,42.0,11.0,11.0,11.0,110.0,24.0,8.2,31.0,0.0
1989-11-05,0.4,0.0,44.0,12.0,12.0,12.0,104.0,26.0,8.2,29.0,0.0
1989-11-06,0.4,0.0,46.0,13.0,13.0,13.0,102.0,25.0,4.8,30.0,0.0
1989-11-07,0.4,0.0,47.0,13.0,13.0,13.0,102.0,24.0,2.1,29.0,0.0
1989-11-08,0.4,0.0,45.0,13.0,13.0,13.0,105.0,24.0,2.1,27.0,0.0
1989-11-09,0.4,0.0,39.0,12.0,12.0,12.0,105.0,24.0,4.1,25.0,0.0
1989-11-10,0.4,0.0,46.0,13.0,13.0,13.0,100.0,23.0,5.8,26.0,0.0
1989-11-11,0.4,0.0,52.0,13.0,13.0,13.0,97.0,24.0,5.8,26.0,0.0
1989-11-12,0.4,0.0,53.0,13.0,13.0,13.0,95.0,24.0,5.8,26.0,0.0
1989-11-13,0.4,0.0,53.0,14.0,14.0,14.0,94.0,24.0,3.9,26.0,0.0
1989-11-14,0.4,0.0,53.0,14.0,14.0,14.0,97.0,23.0,2.2,26.0,0.0
1989-11-15,0.4,0.0,50.0,14.0,14.0,14.0,88.0,21.0,2.2,24.0,0.0
1989-11-16,0.4,0.0,43.0,13.0,13.0,13.0,80.0,21.0,2.2,22.0,0.0
1989-11-17,0.4,0.0,50.0,13.0,13.0,13.0,75.0,21.0,2.1,23.0,0.0
1989-11-18,0.4,0.0,61.0,13.0,13.0,13.0,80.0,22.0,2.1,23.0,0.0
1989-11-19,0.4,0.0,49.0,13.0,13.0,13.0,90.0,23.0,2.1,25.0,0.0
1989-11-20,0.4,0.0,57.0,15.0,15.0,15.0,105.0,23.0,1.1,24.0,0.0
1989-11-21,0.4,0.0,60.0,15.0,15.0,15.0,82.0,23.0,0.54,23.0,0.0
1989-11-22,0.4,0.0,56.0,15.0,15.0,15.0,80.0,23.0,0.54,23.0,0.0
1989-11-23,0.4,0.0,52.0,14.0,14.0,14.0,80.0,24.0,0.54,24.0,0.0
1989-11-24,0.4,0.0,51.0,13.0,13.0,13.0,80.0,24.0,0.54,24.0,0.0
1989-11-25,0.4,0.0,55.0,14.0,14.0,14.0,81.0,24.0,0.54,25.0,0.0
1989-11-26,0.4,0.0,49.0,14.0,14.0,14.0,75.0,24.0,0.54,24.0,0.0
1989-11-27,0.4,0.0,46.0,14.0,14.0,14.0,55.0,24.0,0.54,25.0,0.0
1989-11-28,0.4,0.0,33.0,13.0,13.0,13.0,60.0,24.0,0.54,15.0,0.0
1989-11-29,0.4,0.0,25.0,13.0,13.0,13.0,80.0,32.0,0.54,14.0,0.0
1989-11-30,0.4,0.0,30.0,14.0,14.0,14.0,85.0,25.0,0.54,25.0,0.0
1989-12-01,0.043870967741936,0.0,35.0,15.0,15.0,15.0,80.0,24.0,0.57,26.0,0.0
1989-12-02,0.043870967741936,0.0,38.0,14.0,14.0,14.0,55.0,29.0,0.57,25.0,0.0
1989-12-03,0.043870967741936,0.0,40.0,14.0,14.0,14.0,80.0,29.0,0.57,23.0,0.0
1989-12-04,0.043870967741936,0.0,42.0,14.0,14.0,14.0,85.0,30.0,0.58,25.0,0.0
1989-12-05,0.043870967741936,0.0,47.0,15.0,15.0,15.0,110.0,31.0,0.59,27.0,0.0
1989-12-06,0.043870967741936,0.0,48.0,15.0,15.0,15.0,130.0,31.0,0.59,27.0,0.0
1989-12-07,0.043870967741936,0.0,51.0,15.0,15.0,15.0,115.0,31.0,0.59,27.0,0.0
1989-12-08,0.043870967741936,0.0,35.0,14.0,14.0,14.0,125.0,30.0,0.59,19.0,0.0
1989-12-09,0.043870967741936,0.0,32.0,14.0,14.0,14.0,135.0,32.0,0.59,25.0,0.0
1989-12-10,0.043870967741936,0.0,30.0,15.0,15.0,15.0,140.0,30.0,0.59,27.0,0.0
1989-12-11,0.043870967741936,0.0,29.0,14.0,14.0,14.0,90.0,29.0,0.59,18.0,0.0
1989-12-12,0.043870967741936,0.0,29.0,14.0,14.0,14.0,95.0,27.0,0.59,16.0,0.0
1989-12-13,0.043870967741936,0.0,29.0,14.0,14.0,14.0,165.0,26.0,0.57,21.0,0.0
1989-12-14,0.043870967741936,0.0,28.0,15.0,15.0,15.0,160.0,25.0,0.55,24.0,0.0
1989-12-15,0.043870967741936,0.0,28.0,15.0,15.0,15.0,175.0,28.0,0.55,26.0,0.0
1989-12-16,0.043870967741936,0.0,28.0,15.0,15.0,15.0,165.0,29.0,0.55,27.0,0.0
1989-12-17,0.043870967741936,0.0,28.0,15.0,15.0,15.0,160.0,30.0,0.55,24.0,0.0
1989-12-18,0.043870967741936,0.0,29.0,15.0,15.0,15.0,180.0,27.0,0.55,23.0,0.0
1989-12-19,0.043870967741936,0.0,28.0,15.0,15.0,15.0,185.0,30.0,0.55,22.0,0.0
1989-12-20,0.043870967741936,0.0,28.0,15.0,15.0,15.0,180.0,29.0,0.56,23.0,0.0
1989-12-21,0.043870967741936,0.0,28.0,15.0,15.0,15.0,180.0,30.0,0.56,21.0,0.0
1989-12-22,0.043870967741936,0.0,27.0,15.0,15.0,15.0,185.0,29.0,2.1,20.0,0.0
1989-12-23,0.043870967741936,0.0,27.0,16.0,16.0,16.0,185.0,23.0,3.1,23.0,0.0
1989-12-24,0.043870967741936,0.0,26.0,16.0,16.0,16.0,185.0,28.0,3.1,25.0,0.0
1989-12-25,0.043870967741936,0.0,25.0,16.0,16.0,16.0,190.0,30.0,3.1,23.0,0.0
1989-12-26,0.043870967741936,0.0,25.0,16.0,16.0,16.0,190.0,30.0,1.8,22.0,0.0
1989-12-27,0.043870967741936,0.0,24.0,16.0,16.0,16.0,190.0,28.0,0.55,22.0,0.0
1989-12-28,0.043870967741936,0.0,24.0,17.0,17.0,17.0,195.0,29.0,0.51,24.0,0.0
1989-12-29,0.043870967741936,0.0,23.0,17.0,17.0,17.0,195.0,29.0,0.51,24.0,0.0
1989-12-30,0.043870967741936,0.0,24.0,18.0,18.0,18.0,195.0,26.0,0.51,24.0,0.0
1989-12-31,0.043870967741936,0.0,25.0,17.0,17.0,17.0,185.0,28.0,0.51,24.0,0.0
1990-01-01,0.019354838709678,0.0,26.0,17.0,17.0,17.0,185.0,23.0,0.51,22.0,0.0
1990-01-02,0.019354838709678,0.0,30.0,18.0,18.0,18.0,180.0,25.0,0.51,24.0,0.0
1990-01-03,0.019354838709678,0.0,33.0,18.0,18.0,18.0,185.0,27.0,0.51,28.0,0.0
1990-01-04,0.019354838709678,0.0,33.0,18.0,18.0,18.0,160.0,24.0,0.53,21.0,0.0
1990-01-05,0.019354838709678,0.0,33.0,20.0,20.0,20.0,150.0,24.0,0.54,23.0,0.0
1990-01-06,0.019354838709678,0.0,32.0,17.0,17.0,17.0,150.0,22.0,0.54,27.0,0.0
1990-01-07,0.019354838709678,0.0,32.0,17.0,17.0,17.0,150.0,20.0,0.54,26.0,0.0
1990-01-08,0.019354838709678,0.0,32.0,16.0,16.0,16.0,150.0,23.0,0.54,29.0,0.0
1990-01-09,0.019354838709678,0.0,32.0,16.0,16.0,16.0,150.0,23.0,0.56,30.0,0.0
1990-01-10,0.019354838709678,0.0,31.0,16.0,16.0,16.0,150.0,25.0,0.57,31.0,0.0
1990-01-11,0.019354838709678,0.0,33.0,16.0,16.0,16.0,160.0,27.0,0.58,29.0,0.0
1990-01-12,0.019354838709678,0.0,36.0,16.0,16.0,16.0,165.0,29.0,0.57,27.0,0.0
1990-01-13,0.019354838709678,0.0,38.0,16.0,16.0,16.0,175.0,28.0,0.57,29.0,0.0
1990-01-14,0.019354838709678,0.0,39.0,16.0,16.0,16.0,175.0,29.0,0.58,30.0,0.0
1990-01-15,0.019354838709678,0.0,39.0,15.0,15.0,15.0,180.0,29.0,0.58,29.0,0.0
1990-01-16,0.019354838709678,0.0,38.0,15.0,15.0,15.0,180.0,29.0,0.53,27.0,0.0
1990-01-17,0.019354838709678,0.0,37.0,15.0,15.0,15.0,180.0,29.0,0.5,23.0,0.0
1990-01-18,0.019354838709678,0.0,37.0,15.0,15.0,15.0,195.0,28.0,0.5,28.0,0.81
1990-01-19,0.019354838709678,0.0,37.0,15.0,15.0,15.0,205.0,29.0,0.5,29.0,0.6
1990-01-20,0.019354838709678,0.0,37.0,15.0,15.0,15.0,205.0,27.0,0.5,30.0,0.99
1990-01-21,0.019354838709678,0.0,36.0,15.0,15.0,15.0,200.0,29.0,0.5,27.0,1.9
1990-01-22,0.019354838709678,0.0,35.0,15.0,15.0,15.0,195.0,28.0,0.5,29.0,0.0
1990-01-23,0.019354838709678,0.0,32.0,14.0,14.0,14.0,195.0,30.0,0.5,31.0,0.0
1990-01-24,0.019354838709678,0.0,32.0,14.0,14.0,14.0,190.0,29.0,0.5,27.0,0.0
1990-01-25,0.019354838709678,0.0,32.0,14.0,14.0,14.0,190.0,28.0,0.5,25.0,0.0
1990-01-26,0.019354838709678,0.0,32.0,14.0,14.0,14.0,195.0,25.0,0.5,29.0,0.0
1990-01-27,0.019354838709678,0.0,32.0,13.0,13.0,13.0,195.0,29.0,0.5,28.0,0.0
1990-01-28,0.019354838709678,0.0,33.0,13.0,13.0,13.0,190.0,30.0,0.5,22.0,0.0
1990-01-29,0.019354838709678,0.0,34.0,13.0,13.0,13.0,195.0,25.0,0.5,29.0,0.0
1990-01-30,0.019354838709678,0.0,34.0,13.0,13.0,13.0,195.0,20.0,0.5,28.0,0.0
1990-01-31,0.019354838709678,0.0,34.0,13.0,13.0,13.0,200.0,28.0,0.51,31.0,0.0
1990-02-01,0.049642857142857,0.0,34.0,13.0,13.0,13.0,200.0,28.0,0.52,29.0,0.0
1990-02-02,0.049642857142857,0.0,35.0,13.0,13.0,13.0,205.0,28.0,0.52,30.0,8.7
1990-02-03,0.049642857142857,0.0,36.0,13.0,13.0,13.0,210.0,29.0,0.52,26.0,4.9
1990-02-04,0.049642857142857,0.0,37.0,13.0,13.0,13.0,210.0,30.0,0.52,27.0,6.7
1990-02-05,0.049642857142857,0.0,37.0,13.0,13.0,13.0,215.0,30.0,0.52,27.0,5.3
1990-02-06,0.049642857142857,0.0,38.0,13.0,13.0,13.0,210.0,28.0,0.53,28.0,6.7
1990-02-07,0.049642857142857,0.0,40.0,12.0,12.0,12.0,210.0,31.0,0.54,28.0,5.1
1990-02-08,0.049642857142857,0.0,40.0,12.0,12.0,12.0,215.0,31.0,0.54,30.0,7.2
1990-02-09,0.049642857142857,0.0,40.0,12.0,12.0,12.0,215.0,32.0,0.54,25.0,8.0
1990-02-10,0.049642857142857,0.0,41.0,13.0,13.0,13.0,220.0,32.0,0.54,27.0,8.7
1990-02-11,0.049642857142857,0.0,44.0,13.0,13.0,13.0,220.0,34.0,0.54,30.0,10.0
1990-02-12,0.049642857142857,0.0,48.0,13.0,13.0,13.0,230.0,34.0,0.55,30.0,1.0
1990-02-13,0.049642857142857,0.0,45.0,14.0,14.0,14.0,245.0,36.0,0.56,27.0,13.0
1990-02-14,0.049642857142857,0.0,39.0,15.0,15.0,15.0,225.0,33.0,0.56,29.0,26.0
1990-02-15,0.049642857142857,0.0,35.0,13.0,13.0,13.0,210.0,29.0,0.56,26.0,24.0
1990-02-16,0.049642857142857,0.0,33.0,13.0,13.0,13.0,205.0,24.0,0.56,22.0,20.0
1990-02-17,0.049642857142857,0.0,35.0,13.0,13.0,13.0,240.0,25.0,0.56,26.0,17.0
1990-02-18,0.049642857142857,0.0,38.0,14.0,14.0,14.0,250.0,28.0,0.56,26.0,14.0
1990-02-19,0.049642857142857,0.0,41.0,14.0,14.0,14.0,255.0,28.0,0.56,25.0,12.0
1990-02-20,0.049642857142857,0.0,44.0,14.0,14.0,14.0,240.0,33.0,0.56,27.0,10.0
1990-02-21,0.049642857142857,0.0,46.0,14.0,14.0,14.0,250.0,34.0,0.56,25.0,8.4
1990-02-22,0.049642857142857,0.0,48.0,15.0,15.0,15.0,255.0,33.0,0.56,25.0,8.9
1990-02-23,0.049642857142857,0.0,49.0,15.0,15.0,15.0,235.0,34.0,0.47,25.0,6.7
1990-02-24,0.049642857142857,0.0,50.0,15.0,15.0,15.0,240.0,36.0,0.47,26.0,6.7
1990-02-25,0.049642857142857,0.0,51.0,16.0,16.0,16.0,255.0,36.0,0.47,28.0,9.4
1990-02-26,0.049642857142857,0.0,52.0,16.0,16.0,16.0,275.0,35.0,0.47,28.0,12.0
1990-02-27,0.049642857142857,0.0,53.0,16.0,16.0,16.0,290.0,36.0,0.47,29.0,13.0
1990-02-28,0.049642857142857,0.0,53.0,17.0,17.0,17.0,290.0,37.0,0.47,29.0,9.9
1990-03-01,1.45225806451613,0.0,54.0,17.0,17.0,17.0,330.0,39.0,0.47,31.0,9.2
1990-03-02,1.45225806451613,0.0,55.0,16.0,16.0,16.0,370.0,38.0,0.48,30.0,11.0
1990-03-03,1.45225806451613,0.0,56.0,17.0,17.0,17.0,350.0,36.0,0.48,31.0,12.0
1990-03-04,1.45225806451613,0.0,57.0,17.0,17.0,17.0,355.0,37.0,0.48,33.0,13.0
1990-03-05,1.45225806451613,0.0,60.0,18.0,18.0,18.0,355.0,40.0,0.48,44.0,9.7
1990-03-06,1.45225806451613,0.0,68.0,18.0,18.0,18.0,390.0,43.0,0.48,42.0,7.7
1990-03-07,1.45225806451613,0.0,67.0,18.0,18.0,18.0,380.0,43.0,0.48,29.0,5.6
1990-03-08,1.45225806451613,0.0,69.0,17.0,17.0,17.0,355.0,46.0,0.48,25.0,4.0
1990-03-09,1.45225806451613,0.0,70.0,18.0,18.0,18.0,345.0,46.0,0.5,38.0,3.8
1990-03-10,1.45225806451613,0.0,82.0,19.0,19.0,19.0,340.0,43.0,0.5,39.0,3.4
1990-03-11,1.45225806451613,0.0,87.0,19.0,19.0,19.0,355.0,43.0,0.5,39.0,3.7
1990-03-12,1.45225806451613,0.0,85.0,19.0,19.0,19.0,360.0,41.0,0.5,38.0,6.5
1990-03-13,1.45225806451613,0.0,75.0,18.0,18.0,18.0,350.0,39.0,0.5,36.0,5.1
1990-03-14,1.45225806451613,0.0,65.0,17.0,17.0,17.0,335.0,36.0,0.5,29.0,4.1
1990-03-15,1.45225806451613,0.0,63.0,18.0,18.0,18.0,325.0,35.0,0.51,31.0,3.2
1990-03-16,1.45225806451613,0.0,61.0,18.0,18.0,18.0,302.0,35.0,0.52,30.0,3.4
1990-03-17,1.45225806451613,0.0,66.0,18.0,18.0,18.0,286.0,36.0,0.52,34.0,3.0
1990-03-18,1.45225806451613,0.0,74.0,19.0,19.0,19.0,286.0,37.0,0.52,36.0,2.6
1990-03-19,1.45225806451613,0.0,78.0,18.0,18.0,18.0,291.0,36.0,0.52,40.0,2.3
1990-03-20,1.45225806451613,0.0,79.0,20.0,20.0,20.0,298.0,36.0,0.52,57.0,1.6
1990-03-21,1.45225806451613,0.0,84.0,20.0,20.0,20.0,302.0,36.0,0.52,78.0,1.5
1990-03-22,1.45225806451613,0.0,93.0,21.0,21.0,21.0,298.0,35.0,0.54,193.0,0.0
1990-03-23,1.45225806451613,0.0,107.0,22.0,22.0,22.0,307.0,38.0,0.55,259.0,0.0
1990-03-24,1.45225806451613,0.0,104.0,21.0,21.0,21.0,332.0,40.0,0.55,216.0,0.0
1990-03-25,1.45225806451613,0.0,107.0,23.0,23.0,23.0,353.0,45.0,0.55,205.0,0.0
1990-03-26,1.45225806451613,0.0,114.0,23.0,23.0,23.0,348.0,50.0,0.56,173.0,0.0
1990-03-27,1.45225806451613,0.0,122.0,24.0,24.0,24.0,296.0,57.0,0.58,137.0,0.0
1990-03-28,1.45225806451613,0.0,124.0,25.0,25.0,25.0,228.0,60.0,0.58,108.0,0.0
1990-03-29,1.45225806451613,0.0,120.0,25.0,25.0,25.0,158.0,69.0,0.58,95.0,0.0
1990-03-30,1.45225806451613,0.0,118.0,24.0,24.0,24.0,135.0,73.0,0.58,74.0,0.0
1990-03-31,1.45225806451613,0.0,108.0,22.0,22.0,22.0,120.0,64.0,0.58,65.0,0.0
1990-04-01,176.803333333333,9.6,101.0,22.0,22.0,22.0,82.0,56.0,0.58,73.0,0.0
1990-04-02,176.803333333333,12.0,101.0,21.0,21.0,21.0,92.0,53.0,0.58,73.0,1.7
1990-04-03,176.803333333333,17.0,105.0,22.0,22.0,22.0,83.0,52.0,0.58,78.0,2.6
1990-04-04,176.803333333333,14.0,112.0,22.0,22.0,22.0,89.0,53.0,0.58,104.0,2.1
1990-04-05,176.803333333333,18.0,130.0,22.0,22.0,22.0,99.0,54.0,0.58,117.0,2.4
1990-04-06,176.803333333333,16.0,134.0,22.0,22.0,22.0,92.0,57.0,0.59,117.0,2.5
1990-04-07,176.803333333333,57.0,157.0,22.0,22.0,22.0,95.0,55.0,0.59,114.0,1.9
1990-04-08,176.803333333333,67.0,198.0,22.0,22.0,22.0,97.0,73.0,0.5,150.0,1.6
1990-04-09,176.803333333333,83.0,216.0,22.0,22.0,22.0,90.0,78.0,0.5,182.0,1.3
1990-04-10,176.803333333333,74.0,191.0,22.0,22.0,22.0,82.0,79.0,0.5,135.0,0.0
1990-04-11,176.803333333333,101.0,200.0,23.0,23.0,23.0,86.0,80.0,0.51,122.0,0.0
1990-04-12,176.803333333333,113.0,238.0,26.0,26.0,26.0,85.0,90.0,0.51,121.0,0.0
1990-04-13,176.803333333333,94.0,250.0,27.0,27.0,27.0,78.0,93.0,0.51,114.0,0.0
1990-04-14,176.803333333333,103.0,266.0,44.0,44.0,44.0,76.0,90.0,0.51,110.0,0.0
1990-04-15,176.803333333333,221.0,427.0,152.0,152.0,152.0,76.0,90.0,0.51,116.0,0.0
1990-04-16,176.803333333333,278.0,565.0,181.0,181.0,181.0,77.0,102.0,0.51,128.0,0.0
1990-04-17,176.803333333333,265.0,670.0,209.0,209.0,209.0,75.0,119.0,0.51,122.0,0.0
1990-04-18,176.803333333333,209.0,575.0,138.0,138.0,138.0,85.0,131.0,8.6,119.0,0.0
1990-04-19,176.803333333333,209.0,538.0,140.0,140.0,140.0,103.0,134.0,17.0,121.0,0.0
1990-04-20,176.803333333333,216.0,531.0,150.0,150.0,150.0,122.0,117.0,19.0,128.0,0.0
1990-04-21,176.803333333333,310.0,649.0,171.0,171.0,171.0,139.0,110.0,19.0,117.0,0.0
1990-04-22,176.803333333333,401.0,915.0,259.0,259.0,259.0,148.0,124.0,19.0,121.0,0.0
1990-04-23,176.803333333333,380.0,1140.0,328.0,328.0,328.0,139.0,144.0,20.0,131.0,0.0
1990-04-24,176.803333333333,310.0,986.0,237.0,237.0,237.0,130.0,149.0,20.0,133.0,0.0
1990-04-25,176.803333333333,239.0,746.0,175.0,175.0,175.0,167.0,149.0,20.0,126.0,0.0
1990-04-26,176.803333333333,215.0,628.0,133.0,133.0,133.0,181.0,134.0,20.0,146.0,25.0
1990-04-27,176.803333333333,200.0,584.0,145.0,145.0,145.0,157.0,113.0,20.0,186.0,64.0
1990-04-28,176.803333333333,215.0,551.0,143.0,143.0,143.0,157.0,95.0,20.0,157.0,87.0
1990-04-29,176.803333333333,324.0,983.0,241.0,241.0,241.0,147.0,92.0,20.0,163.0,31.0
1990-04-30,176.803333333333,211.0,671.0,152.0,152.0,152.0,138.0,96.0,20.0,175.0,16.0
1990-05-01,418.41935483871,143.0,578.0,120.0,120.0,120.0,169.0,94.0,18.0,157.0,8.0
1990-05-02,418.41935483871,122.0,557.0,118.0,118.0,118.0,238.0,94.0,16.0,153.0,3.0
1990-05-03,418.41935483871,103.0,535.0,127.0,127.0,127.0,401.0,104.0,16.0,158.0,0.1
1990-05-04,418.41935483871,127.0,572.0,154.0,154.0,154.0,595.0,89.0,16.0,200.0,0.0
1990-05-05,418.41935483871,126.0,576.0,122.0,122.0,122.0,854.0,83.0,16.0,205.0,56.0
1990-05-06,418.41935483871,195.0,792.0,163.0,163.0,163.0,903.0,71.0,16.0,181.0,79.0
1990-05-07,418.41935483871,345.0,1420.0,277.0,277.0,277.0,986.0,70.0,16.0,167.0,55.0
1990-05-08,418.41935483871,393.0,1800.0,327.0,327.0,327.0,1270.0,75.0,16.0,168.0,26.0
1990-05-09,418.41935483871,378.0,1690.0,282.0,282.0,282.0,1560.0,86.0,18.0,184.0,5.0
1990-05-10,418.41935483871,384.0,1510.0,210.0,210.0,210.0,1790.0,89.0,20.0,177.0,2.0
1990-05-11,418.41935483871,381.0,1580.0,241.0,241.0,241.0,1100.0,91.0,20.0,187.0,1.0
1990-05-12,418.41935483871,249.0,1150.0,158.0,158.0,158.0,696.0,91.0,20.0,158.0,0.5
1990-05-13,418.41935483871,329.0,1430.0,165.0,165.0,165.0,462.0,81.0,20.0,161.0,0.1
1990-05-14,418.41935483871,443.0,1620.0,164.0,164.0,164.0,350.0,79.0,20.0,163.0,0.05
1990-05-15,418.41935483871,405.0,1420.0,152.0,152.0,152.0,278.0,81.0,20.0,161.0,0.0
1990-05-16,418.41935483871,361.0,1210.0,127.0,127.0,127.0,350.0,82.0,20.0,146.0,0.0
1990-05-17,418.41935483871,443.0,1210.0,107.0,107.0,107.0,315.0,75.0,24.0,130.0,0.0
1990-05-18,418.41935483871,475.0,1270.0,97.0,97.0,97.0,266.0,75.0,30.0,115.0,0.0
1990-05-19,418.41935483871,413.0,1150.0,97.0,97.0,97.0,227.0,79.0,30.0,102.0,0.0
1990-05-20,418.41935483871,376.0,899.0,68.0,68.0,68.0,216.0,72.0,30.0,90.0,0.0
1990-05-21,418.41935483871,477.0,926.0,61.0,61.0,61.0,206.0,69.0,22.0,79.0,0.0
1990-05-22,418.41935483871,612.0,999.0,61.0,61.0,61.0,156.0,67.0,15.0,75.0,0.0
1990-05-23,418.41935483871,678.0,949.0,54.0,54.0,54.0,172.0,70.0,15.0,79.0,0.0
1990-05-24,418.41935483871,766.0,994.0,51.0,51.0,51.0,292.0,88.0,15.0,82.0,0.0
